Question_EN,Question_TL,Answer,Source,Category,BAAI_documents_retrieved,snowflake_documents_retrieved,multilingual_documents_retrieved
What are the potential benefits of granting a Certificate of Exception for this construction project in the community?,Ano ang maaaring maging benepisyo ng pagbibigay ng Certificate of Exception para sa proyektong ito sa komunidad?,"Granting a Certificate of Exception for the construction project has several potential benefits for the community. It allows the development to proceed in a manner that deviates from the standard restrictions, enabling flexibility in addressing specific community needs, such as providing necessary parking and office space. Additionally, since the project does not adversely affect public health, safety, and welfare, and aligns with the general pattern of development in the area, it could contribute positively to the community's growth and infrastructure improvement.","SP-8981, S-2022",Preamble,"[[""SP-8997, S-2022"", ""Preamble"", 1.0], [""SP-8979, S-2022"", ""Preamble"", 0.9202109575271606], [""SP-8981, S-2022"", ""Preamble"", 0.8022469282150269], [""SP-8981-S-2022"", ""Preamble"", 0.7852251529693604], [""SP-8982, S-2022"", ""Preamble"", 0.6798412799835205], [""SP-8980, S-2022"", ""Preamble"", 0.677344560623169], [""SP-1917, S-2009"", ""Operative"", 0.6747193336486816]]","[[""SP-8997, S-2022"", ""Preamble"", 0.5005388855934143], [""SP-3166 S-2022"", ""Preamble"", 0.5], [""SP-8979, S-2022"", ""Preamble"", 0.4998253583908081], [""SP-8981, S-2022"", ""Preamble"", 0.4978841543197632], [""Sp-8694, s-2021"", ""Preamble"", 0.49351057410240173], [""SP-8990, S-2022"", ""Introduction"", 0.462368369102478], [""SP-8975, S-2022"", ""Preamble"", 0.4253261983394623]]","[[""SP-8997, S-2022"", ""Preamble"", 0.8266100883483887], [""SP-8981, S-2022"", ""Preamble"", 0.8203186988830566], [""SP-8979, S-2022"", ""Preamble"", 0.7598892450332642], [""SP-8566, S-2021"", ""Preamble"", 0.692413330078125], [""SP-8980, S-2022"", ""Preamble"", 0.61831134557724], [""SP-8663 S-2021"", ""Preamble"", 0.6022114157676697], [""Sp-8694, s-2021"", ""Preamble"", 0.5998901128768921]]"
What are the implications of approving a supplemental budget for Quezon City for the fiscal year 2022?,Ano ang mga implikasyon ng pag-apruba ng isang supplemental na badyet para sa Lungsod ng Quezon para sa taon ng pananalapi 2022?,"Approving a supplemental budget for the Quezon City Government for fiscal year 2022 means additional funding is allocated to complete various programs and projects. It indicates that there was surplus money available from the previous fiscal year, which can now be used to meet operational and infrastructural needs, thereby potentially improving public services and infrastructure development.","SP-3136, S-2022",Preamble,"[[""SP-3136, S-2022"", ""Preamble"", 1.0], [""SP-3136, S-2022"", ""Introduction"", 0.6296135187149048], [""SP-3136, S-2022"", ""Operative"", 0.5492022037506104], [""SP-3140, S-2022"", ""Preamble"", 0.5483354926109314], [""SP-3139, S-2022"", ""Preamble"", 0.4460919499397278], [""SP-3140, S-2022"", ""Introduction"", 0.39498618245124817], [""SP-9075, S-2022"", ""Operative"", 0.3148151636123657]]","[[""SP-3136, S-2022"", ""Preamble"", 0.9278079271316528], [""SP-3136_S-2022"", ""Preamble"", 0.8200886249542236], [""SP-3136, S-2022"", ""Introduction"", 0.6919398307800293], [""SP-3136_S-2022"", ""Introduction"", 0.6220311522483826], [""SP-3025, S-2021"", ""Preamble"", 0.45817965269088745], [""SP-3140, S-2022"", ""Introduction"", 0.43938305974006653], [""SP-3165 S-2022"", ""Introduction"", 0.43143323063850403]]","[[""SP-3136, S-2022"", ""Preamble"", 1.0], [""SP-3136, S-2022"", ""Operative"", 0.483410120010376], [""SP-3136, S-2022"", ""Introduction"", 0.4486389756202698], [""SP-3160, S-2022"", ""Operative"", 0.36472395062446594], [""SP-3140, S-2022"", ""Preamble"", 0.3354358673095703], [""SP-9075, S-2022"", ""Operative"", 0.3331567049026489], [""SP-9006, S-2022"", ""Operative"", 0.3219505250453949]]"
What is the financial impact on the local government's budget for providing hazard pay to eligible personnel during the quarantine periods?,Ano ang magiging epekto sa badyet ng lokal na pamahalaan sa pagbibigay ng hazard pay sa mga karapat-dapat na tauhan sa panahon ng mga quarantine period?,"The financial impact on the local government's budget for providing hazard pay will involve the allocation of funds from the Fiscal Year 2021 Local Government Funds, with a maximum amount of Php500.00 per day per eligible personnel during the quarantine periods.","SP-3025, S-2021",Operative,"[[""SP-3025, S-2021"", ""Operative"", 0.9938039779663086], [""SP-3026, S-2021"", ""Operative"", 0.8809335231781006], [""SP-3025, S-2021"", ""Preamble"", 0.7612036466598511], [""SP-3025, S-2021"", ""Introduction"", 0.6669728755950928], [""SP-3020, S-2021"", ""Preamble"", 0.571160078048706], [""SP-3026, S-2021"", ""Introduction"", 0.5704069137573242], [""SP-3026, S-2021"", ""Preamble"", 0.49477633833885193]]","[[""SP-3025, S-2021"", ""Preamble"", 0.8124502897262573], [""SP-3025, S-2021"", ""Operative"", 0.5], [""SP-3025, S-2021"", ""Introduction"", 0.4261934757232666], [""SP-3026, S-2021"", ""Operative"", 0.423383504152298], [""SP-3166 S-2022"", ""Preamble"", 0.35281476378440857], [""SP-2445, S-2015"", ""Preamble"", 0.3438824415206909], [""SP-3026, S-2021"", ""Preamble"", 0.32258516550064087]]","[[""SP-3025, S-2021"", ""Preamble"", 0.9373334646224976], [""SP-3025, S-2021"", ""Operative"", 0.7759560346603394], [""SP-3026, S-2021"", ""Operative"", 0.6623072624206543], [""SP-3025, S-2021"", ""Introduction"", 0.4731990694999695], [""SP-3026, S-2021"", ""Introduction"", 0.4522993564605713], [""SP-3026, S-2021"", ""Preamble"", 0.4295279383659363]]"
"How does the ordinance allow Quezon City to regulate tax rates on businesses, and what limitations are imposed by the Local Government Code?","Paano pinahihintulutan ng ordinansa ang Lungsod Quezon na i-regulate ang mga rate ng buwis sa mga negosyo, at anong mga limitasyon ang ipinapataw ng Local Government Code?","The ordinance allows Quezon City to regulate tax rates on businesses within the city by giving the local government the power to create its own sources of revenue through taxes, fees, and charges. However, the Local Government Code imposes limitations, stating that these tax adjustments can only be made once every five years and that such adjustments cannot exceed 10% of the previously established rates. Additionally, the tax rates set by the city can only exceed those allowed for the province or municipality by up to 50%, except in the case of professional and amusement taxes.","SP-2236, S-2013",Preamble,"[[""SP-1080, S-2001"", ""Preamble"", 0.8320803642272949], [""SP-2236, S-2013"", ""Introduction"", 0.6943477988243103], [""SP-3038, S-2021"", ""Operative"", 0.6498439311981201], [""SP-3068, S-2021"", ""Operative"", 0.6379572749137878], [""SP-2236, S-2013"", ""Preamble"", 0.6375505328178406], [""SP-3084, S-2021"", ""Preamble"", 0.542739987373352], [""SP-2236, S-2013"", ""Operative"", 0.5220932960510254]]","[[""SP-1080, S-2001"", ""Preamble"", 0.9049187898635864], [""SP-2236, S-2013"", ""Introduction"", 0.6798397302627563], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-2236, S-2013"", ""Preamble"", 0.49812495708465576], [""SP-3116, S-2022"", ""Preamble"", 0.41894760727882385], [""SP-2834, S-2019"", ""Preamble"", 0.36326590180397034], [""SP-0944, S-2000"", ""Introduction"", 0.3278576135635376]]","[[""SP-1080, S-2001"", ""Preamble"", 0.7170655131340027], [""SP-2236, S-2013"", ""Preamble"", 0.6016147136688232], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-2236, S-2013"", ""Operative"", 0.39842504262924194], [""SP-3068, S-2021"", ""Operative"", 0.39129865169525146], [""SP-1189, S-2002"", ""Preamble"", 0.38225263357162476], [""SP-1766, S-2007"", ""Operative"", 0.365675151348114]]"
What is the primary purpose of establishing the Quezon City Shelter Home for Senior Citizens?,Ano ang pangunahing layunin ng pagtatag ng Quezon City Shelter Home para sa mga nakatatanda?,"The primary purpose of establishing the Quezon City Shelter Home for Senior Citizens is to provide temporary shelter and immediate care for senior citizens who are abandoned, neglected, vagrant, and/or homeless. It serves as a transition house while the city government helps to contact their relatives or arranges their official transfer to appropriate institutions for their permanent custody and care, such as a home for the aged.","SP-2541, S-2016",Operative,"[[""SP-2541, S-2016"", ""Operative"", 0.9958827495574951], [""SP-2541, S-2016"", ""Introduction"", 0.7708908319473267], [""SP-2598, S-2017"", ""Preamble"", 0.4337695837020874], [""SP-2544, S-2016"", ""Operative"", 0.42673617601394653], [""Sp-9057, S-2022"", ""Preamble"", 0.35775870084762573], [""SP-2544, S-2016"", ""Preamble"", 0.3567122220993042]]","[[""SP-2541, S-2016"", ""Introduction"", 0.770989716053009], [""SP-2541, S-2016"", ""Operative"", 0.6046817302703857], [""SP-3165 S-2022"", ""Introduction"", 0.43465369939804077], [""SP-2598, S-2017"", ""Preamble"", 0.35378843545913696], [""SP-3025, S-2021"", ""Preamble"", 0.3201734721660614], [""SP-2544, S-2016"", ""Preamble"", 0.2901121973991394]]","[[""SP-2541, S-2016"", ""Operative"", 1.0], [""SP-2541, S-2016"", ""Introduction"", 0.5688923597335815], [""SP-3165 S-2022"", ""Introduction"", 0.38346919417381287], [""SP-0944, S-2000"", ""Operative"", 0.3118944764137268], [""SP-3098, S-2022"", ""Preamble"", 0.26784661412239075], [""SP-2541, S-2016"", ""Preamble"", 0.26261675357818604]]"
What are the potential benefits for barangays in Quezon City if they receive the Seal of Good Housekeeping?,Ano ang mga posibleng benepisyo para sa mga barangay sa Quezon City kung sila ay makatanggap ng Seal of Good Housekeeping?,Barangays in Quezon City that receive the Seal of Good Housekeeping are entitled to a cash award. This award serves as a support fund to finance local development initiatives that align with both national and local government goals and strategic thrusts.,"SP-3114, S-2022",Operative,"[[""SP-3114, S-2022"", ""Operative"", 0.9938941597938538], [""SP-3114, S-2022"", ""Preamble"", 0.993036687374115], [""SP-3114, S-2022"", ""Operative"", 0.6183655261993408], [""SP-3114, S-2022"", ""Introduction"", 0.5916934609413147], [""SP-3125, S-2022"", ""Introduction"", 0.5017778277397156], [""SP-3010, S-2021"", ""Introduction"", 0.4250221848487854], [""SP-3010, S-2021"", ""Operative"", 0.4095291793346405]]","[[""SP-3114, S-2022"", ""Preamble"", 0.790219783782959], [""SP-3114, S-2022"", ""Introduction"", 0.5226095914840698], [""SP-3114, S-2022"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-2445, S-2015"", ""Preamble"", 0.4598492383956909], [""SP-3125, S-2022"", ""Introduction"", 0.4557671844959259], [""SP-3161, S-2022"", ""Preamble"", 0.35723650455474854]]","[[""SP-3114, S-2022"", ""Operative"", 0.942621111869812], [""SP-3114, S-2022"", ""Preamble"", 0.8513374924659729], [""SP-3114, S-2022"", ""Operative"", 0.8431776762008667], [""SP-3010, S-2021"", ""Introduction"", 0.44229716062545776], [""SP-3125, S-2022"", ""Introduction"", 0.3992992043495178], [""SP-3165 S-2022"", ""Introduction"", 0.3671177625656128], [""SP-3114, S-2022"", ""Introduction"", 0.3612141013145447]]"
What role will the District OFWs' Help Desk play in supporting Overseas Filipino Workers and their families in Quezon City?,Anong papel ang gagampanan ng District OFWs' Help Desk sa pagsuporta sa mga Overseas Filipino Workers at kanilang pamilya sa Lungsod Quezon?,"The District OFWs' Help Desk will facilitate and coordinate the concerns of Overseas Filipino Workers (OFWs) and their families with proper government agencies. It aims to provide necessary and adequate assistance, ensuring that OFWs, including those who are displaced or in distress, have their concerns addressed promptly and effectively. Additionally, the Help Desk will serve as a center for information dissemination, counseling, and employment assistance. It will also work to prevent illegal recruitment and human trafficking through information drives.","SP-3336, S-2024",Operative,"[[""SP-3336, S-2024"", ""Operative"", 0.9470865726470947], [""SP-3336, S-2024"", ""Preamble"", 0.8637140989303589], [""SP-3336, S-2024"", ""Introduction"", 0.38650956749916077], [""SP-3108, S-2022"", ""Operative"", 0.25988179445266724]]","[[""SP-3336, S-2024"", ""Preamble"", 0.8412578105926514], [""SP-3336, S-2024"", ""Operative"", 0.6464568376541138], [""SP-3336, S-2024"", ""Operative"", 0.5298722982406616], [""SP-3336, S-2024"", ""Introduction"", 0.4626948833465576], [""SP-3165 S-2022"", ""Introduction"", 0.403576523065567], [""SP-0944, S-2000"", ""Operative"", 0.37368515133857727]]","[[""SP-3336, S-2024"", ""Operative"", 0.9748833179473877], [""SP-3336, S-2024"", ""Preamble"", 0.8657412528991699], [""SP-3165 S-2022"", ""Introduction"", 0.38532689213752747]]"
What is the significance of updating the Quezon City Children's Code with new ordinances related to child protection and welfare?,Ano ang kahalagahan ng pag-update sa Quezon City Children's Code gamit ang mga bagong ordinansa na may kaugnayan sa proteksyon at kapakanan ng mga bata?,"The update of the Quezon City Children's Code with new ordinances aims to strengthen the existing legal framework to better address current issues and emerging concerns affecting children. This includes institutionalizing health programs, regulating environments where children frequent, and enhancing services such as child protection and education, to ensure a safe and supportive environment for the development and well-being of children in Quezon City.","SP-2834, S-2019",Preamble,"[[""SP-2834, S-2019"", ""Preamble"", 0.9519585371017456], [""SP-2834, S-2019"", ""Operative"", 0.8388049602508545], [""SP-2834, S-2019"", ""Operative"", 0.509850800037384], [""SP-3299, S-2024"", ""Operative"", 0.46172183752059937], [""SP-3299, S-2024"", ""Operative"", 0.4486410319805145], [""SP-3299, S-2024"", ""Operative"", 0.44008317589759827]]","[[""SP-2834, S-2019"", ""Preamble"", 1.0], [""SP-3116, S-2022"", ""Preamble"", 0.5510678887367249], [""SP-3165 S-2022"", ""Introduction"", 0.47416165471076965], [""SP-3299, S-2024"", ""Operative"", 0.45026278495788574], [""SP-3299, S-2024"", ""Operative"", 0.43998217582702637], [""SP-9049, S-2022"", ""Preamble"", 0.43236422538757324]]","[[""SP-2834, S-2019"", ""Preamble"", 0.9424186944961548], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-3299, S-2024"", ""Operative"", 0.4325287342071533], [""SP-2373, S-2014"", ""Preamble"", 0.41639330983161926], [""SP-3299, S-2024"", ""Operative"", 0.3896139860153198], [""SP-3299, S-2024"", ""Operative"", 0.3895861804485321]]"
What impact does the ordinance have on senior citizens in Quezon City who require emergency medical care in city-owned hospitals?,Anong epekto ng ordinansa sa mga nakatatanda sa Lungsod ng Quezon na nangangailangan ng pang-emerhensiyang medikal na pangangalaga sa mga ospital na pag-aari ng lungsod?,"The ordinance grants resident registered senior citizens in Quezon City emergency medical benefit assistance of up to five thousand pesos (Php5,000.00) when they are admitted to an emergency room in any Quezon City-owned hospital. This assistance helps cover costs for immediate medical care, such as stat medicines, laboratory tests, x-rays, and other emergency services that may not be free under existing government provisions, thus providing financial relief for the elderly and their families.","SP-2598, S-2017",Operative,"[[""SP-2598, S-2017"", ""Operative"", 0.9269182682037354], [""SP-2598, S-2017"", ""Introduction"", 0.658301055431366], [""SP-2598, S-2017"", ""Preamble"", 0.5950514078140259], [""SP-2541, S-2016"", ""Operative"", 0.34356769919395447]]","[[""SP-2598, S-2017"", ""Preamble"", 0.606542706489563], [""SP-2598, S-2017"", ""Introduction"", 0.5055565237998962], [""SP-2598, S-2017"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-3176 S-2023"", ""Preamble"", 0.37581273913383484], [""SP-3025, S-2021"", ""Preamble"", 0.3676452040672302]]","[[""SP-2598, S-2017"", ""Operative"", 0.7101957201957703], [""SP-2598, S-2017"", ""Preamble"", 0.6706058979034424], [""SP-3165 S-2022"", ""Introduction"", 0.5], [""SP-3176 S-2023"", ""Operative"", 0.3555511236190796], [""SP-3160, S-2022"", ""Operative"", 0.3165907859802246]]"
What is the purpose of the resolution mentioned in this document?,Ano ang layunin ng resolusyon na binanggit sa dokumentong ito?,"The purpose of the resolution is to extend the sincerest congratulations of the City Mayor, City Vice Mayor, and the City Council to Mr. Geraldo ""Jek"" B. Jumawan, Ms. Erlinda Paras, and Ms. Ariane Kristhia Rosauro for having two films awarded in the June 2022 New Jersey Film Awards.","SP-9014, S-2022",Operative,"[[""SP-8135, S-2020"", ""Introduction"", 0.5853033661842346], [""SP-8972, S-2022"", ""Introduction"", 0.5810039639472961], [""SP-8973, S-2022"", ""Introduction"", 0.545852780342102], [""SP-8988, S-2022"", ""Introduction"", 0.5299076437950134], [""SP-3233, S-2023"", ""Operative"", 0.5], [""SP-8991, S-2022"", ""Introduction"", 0.43399614095687866], [""Sp-9057, S-2022"", ""Introduction"", 0.4232451915740967]]","[[""SP-3018, S-2021"", ""Uncategorized"", 0.5], [""SP-3233, S-2023"", ""Operative"", 0.5], [""SP-8990, S-2022"", ""Introduction"", 0.49504247307777405], [""SP-3163, S-2022"", ""Preamble"", 0.4611227214336395], [""SP-1189, S-2002"", ""Introduction"", 0.4119202196598053], [""SP-2804, S-2018"", ""Operative"", 0.40171176195144653], [""SP-3166 S-2022"", ""Preamble"", 0.38652297854423523]]","[[""SP-3018, S-2021"", ""Uncategorized"", 0.5], [""SP-3233, S-2023"", ""Operative"", 0.5], [""SP-3165 S-2022"", ""Introduction"", 0.46535319089889526], [""SP-2139, S-2012"", ""Operative"", 0.4168323576450348], [""SP-3185, S-2023"", ""Operative"", 0.35612422227859497], [""SP-3233, S-2023"", ""Operative"", 0.3414050340652466], [""SP-8962, S-2022"", ""Preamble"", 0.3404945135116577]]"
